,ARID,ORID,PHASE,STA,ATIME,TIMEDEF,LAT,LON,DEPTH,OTIME
3349,59260084,6347796,P,WRA,2010143,d,1.9169769,99.496245,157.5429,2010143
3350,59262441,6347796,P,KURK,2010143,d,1.9169769,99.496245,157.5429,2010143
3351,59260043,6347583,P,VNDA,2010143,d,-36.110432,-73.568767,0.0,2010143
3352,59260068,6347583,P,TXAR,2010143,d,-36.110432,-73.568767,0.0,2010143
3353,59260751,6348040,P,AKASG,2010143,d,-14.781271,66.536571,0.0,2010143
3354,59260756,6348040,P,BOSA,2010143,d,-14.781271,66.536571,0.0,2010143
3355,59260757,6348040,P,DBIC,2010143,d,-14.781271,66.536571,0.0,2010143
3356,59260777,6348040,P,SONM,2010143,d,-14.781271,66.536571,0.0,2010143
3357,59260779,6348040,P,ESDC,2010143,d,-14.781271,66.536571,0.0,2010143
3358,59260782,6348040,P,TORD,2010143,d,-14.781271,66.536571,0.0,2010143
3359,59260804,6348040,P,ZALV,2010143,d,-14.781271,66.536571,0.0,2010143
3360,59260834,6348040,P,CMAR,2010143,d,-14.781271,66.536571,0.0,2010143
3361,59260893,6348040,P,WRA,2010143,d,-14.781271,66.536571,0.0,2010143
3362,59260895,6348040,P,GERES,2010143,d,-14.781271,66.536571,0.0,2010143
3363,59261101,6348136,P,ARCES,2010143,d,39.938901,78.318392,0.0,2010143
3364,59261108,6348136,P,FINES,2010143,d,39.938901,78.318392,0.0,2010143
3365,59261137,6348136,P,CMAR,2010143,d,39.938901,78.318392,0.0,2010143
3366,59261140,6348136,P,SONM,2010143,d,39.938901,78.318392,0.0,2010143
3367,59261207,6348136,P,AKASG,2010143,d,39.938901,78.318392,0.0,2010143
3368,59261222,6348136,P,GERES,2010143,d,39.938901,78.318392,0.0,2010143
3369,59261258,6348136,P,ASAR,2010143,d,39.938901,78.318392,0.0,2010143
3370,59261261,6348136,P,DBIC,2010143,d,39.938901,78.318392,0.0,2010143
3371,59261282,6348136,P,KEST,2010143,d,39.938901,78.318392,0.0,2010143
3372,59261296,6348136,P,TORD,2010143,d,39.938901,78.318392,0.0,2010143
3373,59261318,6348136,P,ESDC,2010143,d,39.938901,78.318392,0.0,2010143
3374,59261331,6348136,P,YKA,2010143,d,39.938901,78.318392,0.0,2010143
3375,59261334,6348136,P,ILAR,2010143,d,39.938901,78.318392,0.0,2010143
3376,59261349,6348136,P,PDAR,2010143,d,39.938901,78.318392,0.0,2010143
3377,59261350,6348136,P,NOA,2010143,d,39.938901,78.318392,0.0,2010143
3378,59261378,6348136,P,WRA,2010143,d,39.938901,78.318392,0.0,2010143
3379,59263155,6348136,P,AKTO,2010143,d,39.938901,78.318392,0.0,2010143
3380,59263165,6348136,P,BVAR,2010143,d,39.938901,78.318392,0.0,2010143
3381,59263348,6348136,P,KURK,2010143,d,39.938901,78.318392,0.0,2010143
3382,59262913,6347829,P,BOSA,2010143,d,-35.04958,-71.773672,43.549842,2010143
3383,59262918,6347829,P,LPAZ,2010143,d,-35.04958,-71.773672,43.549842,2010143
3384,59262940,6347829,P,TORD,2010143,d,-35.04958,-71.773672,43.549842,2010143
3385,59263043,6348203,P,ASAR,2010143,d,-30.666536,-177.98024,0.0,2010143
3386,59263069,6348203,P,STKA,2010143,d,-30.666536,-177.98024,0.0,2010143
3387,59263209,6348203,P,WRA,2010143,d,-30.666536,-177.98024,0.0,2010143
3388,59263046,6348202,P,ASAR,2010143,d,-15.64108,-176.52951,138.04552,2010143
3389,59263210,6348202,P,WRA,2010143,d,-15.64108,-176.52951,138.04552,2010143
3390,59263321,6348202,P,ILAR,2010143,d,-15.64108,-176.52951,138.04552,2010143
3391,59263326,6348202,P,PETK,2010143,d,-15.64108,-176.52951,138.04552,2010143
3392,59263405,6347905,P,ASAR,2010143,d,-17.668014,-178.26791,516.18421,2010143
3393,59263407,6347905,P,STKA,2010143,d,-17.668014,-178.26791,516.18421,2010143
3394,59263510,6347905,P,WRA,2010143,d,-17.668014,-178.26791,516.18421,2010143
3395,59263579,6347905,P,ILAR,2010143,d,-17.668014,-178.26791,516.18421,2010143
3396,59263604,6347905,P,PETK,2010143,d,-17.668014,-178.26791,516.18421,2010143
3397,59263919,6348399,Pg,SONM,2010143,d,49.273033,97.000717,0.0,2010143
3398,59264156,6348161,P,ASAR,2010143,d,13.897491,147.33003,0.0,2010143
3399,59264218,6348161,P,MKAR,2010143,d,13.897491,147.33003,0.0,2010143
3400,59264223,6348161,P,ILAR,2010143,d,13.897491,147.33003,0.0,2010143
3401,59265689,6348161,Pn,GUMO,2010143,d,13.897491,147.33003,0.0,2010143
3402,59264268,6348219,P,PLCA,2010143,d,-31.457887,-68.77549,100.90562,2010143
3403,59264397,6348219,P,TORD,2010143,d,-31.457887,-68.77549,100.90562,2010143
3404,59264409,6348219,P,LPAZ,2010143,d,-31.457887,-68.77549,100.90562,2010143
3405,59264437,6348219,P,TXAR,2010143,d,-31.457887,-68.77549,100.90562,2010143
3406,59265830,6348219,P,LVC,2010143,d,-31.457887,-68.77549,100.90562,2010143
3407,59265838,6348219,P,CFAA,2010143,d,-31.457887,-68.77549,100.90562,2010143
3408,59265034,6348314,P,ASAR,2010143,d,-12.558778,165.63924,0.0,2010143
3409,59265198,6348314,P,MKAR,2010143,d,-12.558778,165.63924,0.0,2010143
3410,59265214,6348314,P,ILAR,2010143,d,-12.558778,165.63924,0.0,2010143
3411,59265231,6348314,P,USRK,2010143,d,-12.558778,165.63924,0.0,2010143
3412,59265289,6348314,P,CMAR,2010143,d,-12.558778,165.63924,0.0,2010143
3413,59268745,6348314,P,WRA,2010143,d,-12.558778,165.63924,0.0,2010143
3414,59265758,6348340,P,MJAR,2010143,d,53.816402,161.73716,0.0,2010143
3415,59265783,6348340,P,ILAR,2010143,d,53.816402,161.73716,0.0,2010143
3416,59265803,6348340,Pg,PETK,2010143,d,53.816402,161.73716,0.0,2010143
3417,59265878,6348340,P,TXAR,2010143,d,53.816402,161.73716,0.0,2010143
3418,59268049,6348340,P,WRA,2010143,d,53.816402,161.73716,0.0,2010143
3419,59266989,6348441,P,ASAR,2010143,d,-12.294132,165.62779,0.0,2010143
3420,59266995,6348441,P,ZALV,2010143,d,-12.294132,165.62779,0.0,2010143
3421,59267003,6348441,P,USRK,2010143,d,-12.294132,165.62779,0.0,2010143
3422,59267009,6348441,P,MJAR,2010143,d,-12.294132,165.62779,0.0,2010143
3423,59267035,6348441,P,CMAR,2010143,d,-12.294132,165.62779,0.0,2010143
3424,59267063,6348441,P,MKAR,2010143,d,-12.294132,165.62779,0.0,2010143
3425,59267085,6348441,P,PETK,2010143,d,-12.294132,165.62779,0.0,2010143
3426,59267102,6348441,P,ILAR,2010143,d,-12.294132,165.62779,0.0,2010143
3427,59267116,6348441,P,WRA,2010143,d,-12.294132,165.62779,0.0,2010143
3428,59268809,6348441,P,SEY,2010143,d,-12.294132,165.62779,0.0,2010143
3429,59268821,6348441,P,CTA,2010143,d,-12.294132,165.62779,0.0,2010143
3430,59267362,6348302,P,MJAR,2010143,d,22.608003,120.64746,0.0,2010143
3431,59267377,6348302,P,MKAR,2010143,d,22.608003,120.64746,0.0,2010143
3432,59267385,6348302,P,SONM,2010143,d,22.608003,120.64746,0.0,2010143
3433,59267402,6348302,P,ASAR,2010143,d,22.608003,120.64746,0.0,2010143
3434,59267455,6348302,P,WRA,2010143,d,22.608003,120.64746,0.0,2010143
3435,59267461,6348302,P,FINES,2010143,d,22.608003,120.64746,0.0,2010143
3436,59267510,6348302,P,ILAR,2010143,d,22.608003,120.64746,0.0,2010143
3437,59267547,6348302,P,YKA,2010143,d,22.608003,120.64746,0.0,2010143
3438,59267578,6348528,P,LPAZ,2010143,d,-36.050906,-73.37074,0.0,2010143
3439,59267579,6348528,Pn,PLCA,2010143,d,-36.050906,-73.37074,0.0,2010143
3440,59267780,6348528,P,TXAR,2010143,d,-36.050906,-73.37074,0.0,2010143
3441,59267781,6348528,tx,TXAR,2010143,n,19.15136,-61.561517,0.0,2010143
3442,59269654,6348528,Pn,CFAA,2010143,d,-36.050906,-73.37074,0.0,2010143
3443,59269672,6348528,P,SIV,2010143,d,-36.050906,-73.37074,0.0,2010143
3444,59267741,6348783,P,DBIC,2010143,d,19.15136,-61.561517,0.0,2010143
3445,59267763,6348783,P,SCHQ,2010143,d,19.15136,-61.561517,0.0,2010143
3446,59267840,6348783,P,ULM,2010143,d,19.15136,-61.561517,0.0,2010143
3447,59267850,6348783,P,TORD,2010143,d,19.15136,-61.561517,0.0,2010143
3448,59267872,6348783,P,PDAR,2010143,d,19.15136,-61.561517,0.0,2010143
3449,59267878,6348783,P,NVAR,2010143,d,19.15136,-61.561517,0.0,2010143
3450,59267898,6348783,P,YKA,2010143,d,19.15136,-61.561517,0.0,2010143
3451,59267912,6348783,P,GERES,2010143,d,19.15136,-61.561517,0.0,2010143
3452,59267916,6348783,P,ILAR,2010143,d,19.15136,-61.561517,0.0,2010143
3453,59267956,6348797,Pn,ILAR,2010143,d,53.664331,-163.86542,0.0,2010143
3454,59267984,6348797,P,KSRS,2010143,d,53.664331,-163.86542,0.0,2010143
3455,59267986,6348797,P,PETK,2010143,d,53.664331,-163.86542,0.0,2010143
3456,59267997,6348797,P,TXAR,2010143,d,53.664331,-163.86542,0.0,2010143
3457,59268015,6348797,P,YKA,2010143,d,53.664331,-163.86542,0.0,2010143
3458,59268060,6348797,P,ARCES,2010143,d,53.664331,-163.86542,0.0,2010143
3459,59268069,6348797,P,FINES,2010143,d,53.664331,-163.86542,0.0,2010143
3460,59268094,6348797,P,MKAR,2010143,d,53.664331,-163.86542,0.0,2010143
3461,59268104,6348797,P,SONM,2010143,d,53.664331,-163.86542,0.0,2010143
3462,59268111,6348797,P,ZALV,2010143,d,53.664331,-163.86542,0.0,2010143
3463,59268161,6348797,P,AKASG,2010143,d,53.664331,-163.86542,0.0,2010143
3464,59268177,6348797,P,CMAR,2010143,d,53.664331,-163.86542,0.0,2010143
3465,59268181,6348797,P,NOA,2010143,d,53.664331,-163.86542,0.0,2010143
3466,59270035,6348797,P,INK,2010143,d,53.664331,-163.86542,0.0,2010143
3467,59270047,6348797,P,SEY,2010143,d,53.664331,-163.86542,0.0,2010143
3468,59269139,6348663,Pn,PLCA,2010143,d,-37.493921,-74.792355,0.0,2010143
3469,59269311,6348663,P,TXAR,2010143,d,-37.493921,-74.792355,0.0,2010143
3470,59269421,6348663,P,TORD,2010143,d,-37.493921,-74.792355,0.0,2010143
3471,59269458,6348663,P,NVAR,2010143,d,-37.493921,-74.792355,0.0,2010143
3472,59269506,6348663,P,PDAR,2010143,d,-37.493921,-74.792355,0.0,2010143
3473,59270967,6348663,Pn,CFAA,2010143,d,-37.493921,-74.792355,0.0,2010143
3474,59270991,6348663,P,QSPA,2010143,d,-37.493921,-74.792355,0.0,2010143
3475,59271029,6348663,P,SNAA,2010143,d,-37.493921,-74.792355,0.0,2010143
3476,59269377,6348662,P,ILAR,2010143,d,60.057438,-152.82411,95.248517,2010143
3477,59269397,6348662,P,FINES,2010143,d,60.057438,-152.82411,95.248517,2010143
3478,59269403,6348662,P,MKAR,2010143,d,60.057438,-152.82411,95.248517,2010143
3479,59269456,6348662,P,KSRS,2010143,d,60.057438,-152.82411,95.248517,2010143
3480,59269459,6348662,P,NVAR,2010143,d,60.057438,-152.82411,95.248517,2010143
3481,59269464,6348662,P,SONM,2010143,d,60.057438,-152.82411,95.248517,2010143
3482,59269468,6348662,P,TXAR,2010143,d,60.057438,-152.82411,95.248517,2010143
3483,59269472,6348662,P,ZALV,2010143,d,60.057438,-152.82411,95.248517,2010143
3484,59269478,6348662,P,PETK,2010143,d,60.057438,-152.82411,95.248517,2010143
3485,59269491,6348662,P,ARCES,2010143,d,60.057438,-152.82411,95.248517,2010143
3486,59269508,6348662,P,PDAR,2010143,d,60.057438,-152.82411,95.248517,2010143
3487,59269510,6348662,P,YKA,2010143,d,60.057438,-152.82411,95.248517,2010143
3488,59269592,6348662,P,CMAR,2010143,d,60.057438,-152.82411,95.248517,2010143
3489,59271006,6348662,P,DLBC,2010143,d,60.057438,-152.82411,95.248517,2010143
3490,59271013,6348662,P,NEW,2010143,d,60.057438,-152.82411,95.248517,2010143
3491,59271016,6348662,P,YBH,2010143,d,60.057438,-152.82411,95.248517,2010143
3492,59271020,6348662,P,INK,2010143,d,60.057438,-152.82411,95.248517,2010143
3493,59271324,6348662,P,ELK,2010143,d,60.057438,-152.82411,95.248517,2010143
3494,59269758,6348492,P,ASAR,2010143,d,-16.143805,-174.1071,113.36311,2010143
3495,59269793,6348492,P,STKA,2010143,d,-16.143805,-174.1071,113.36311,2010143
3496,59269800,6348492,P,TXAR,2010143,d,-16.143805,-174.1071,113.36311,2010143
3497,59269805,6348492,P,VNDA,2010143,d,-16.143805,-174.1071,113.36311,2010143
3498,59269848,6348492,P,PETK,2010143,d,-16.143805,-174.1071,113.36311,2010143
3499,59269867,6348492,P,WRA,2010143,d,-16.143805,-174.1071,113.36311,2010143
3500,59269762,6348491,P,ASAR,2010143,d,-16.156045,-174.18448,85.487066,2010143
3501,59269794,6348491,P,STKA,2010143,d,-16.156045,-174.18448,85.487066,2010143
3502,59269870,6348491,P,WRA,2010143,d,-16.156045,-174.18448,85.487066,2010143
3503,59269948,6348491,P,VNDA,2010143,d,-16.156045,-174.18448,85.487066,2010143
3504,59269993,6348491,P,ILAR,2010143,d,-16.156045,-174.18448,85.487066,2010143
3505,59269994,6348491,P,PDAR,2010143,d,-16.156045,-174.18448,85.487066,2010143
3506,59270288,6349032,Pn,ESDC,2010143,d,36.025953,4.108392,0.0,2010143
3507,59270390,6349032,P,BOSA,2010143,d,36.025953,4.108392,0.0,2010143
3508,59270392,6349032,P,BDFB,2010143,d,36.025953,4.108392,0.0,2010143
3509,59270394,6349032,P,DBIC,2010143,d,36.025953,4.108392,0.0,2010143
3510,59270410,6349032,P,ARCES,2010143,d,36.025953,4.108392,0.0,2010143
3511,59270418,6349032,P,AKASG,2010143,d,36.025953,4.108392,0.0,2010143
3512,59270423,6349032,P,FINES,2010143,d,36.025953,4.108392,0.0,2010143
3513,59270432,6349032,P,MKAR,2010143,d,36.025953,4.108392,0.0,2010143
3514,59270438,6349032,P,SCHQ,2010143,d,36.025953,4.108392,0.0,2010143
3515,59270449,6349032,P,SONM,2010143,d,36.025953,4.108392,0.0,2010143
3516,59270453,6349032,P,TORD,2010143,d,36.025953,4.108392,0.0,2010143
3517,59270459,6349032,P,ULM,2010143,d,36.025953,4.108392,0.0,2010143
3518,59270465,6349032,P,ZALV,2010143,d,36.025953,4.108392,0.0,2010143
3519,59270529,6349032,P,NOA,2010143,d,36.025953,4.108392,0.0,2010143
3520,59270532,6349032,Pn,GERES,2010143,d,36.025953,4.108392,0.0,2010143
3521,59270537,6349032,P,ILAR,2010143,d,36.025953,4.108392,0.0,2010143
3522,59270542,6349032,P,PDAR,2010143,d,36.025953,4.108392,0.0,2010143
3523,59270546,6349032,P,YKA,2010143,d,36.025953,4.108392,0.0,2010143
3524,59270632,6349032,P,CMAR,2010143,d,36.025953,4.108392,0.0,2010143
3525,59270644,6349032,P,LPAZ,2010143,d,36.025953,4.108392,0.0,2010143
3526,59270653,6349032,P,TXAR,2010143,d,36.025953,4.108392,0.0,2010143
3527,59270388,6348754,P,WRA,2010143,d,-1.2487704,99.671504,0.0,2010143
3528,59270404,6348754,P,ASAR,2010143,d,-1.2487704,99.671504,0.0,2010143
3529,59270429,6348754,P,MKAR,2010143,d,-1.2487704,99.671504,0.0,2010143
3530,59270462,6348754,P,ZALV,2010143,d,-1.2487704,99.671504,0.0,2010143
3531,59270871,6348576,P,MKAR,2010143,d,5.720445,125.8011,0.0,2010143
3532,59271072,6348813,P,USRK,2010143,d,-20.819018,168.58843,37.763859,2010143
3533,59271100,6348813,P,ASAR,2010143,d,-20.819018,168.58843,37.763859,2010143
3534,59271116,6348813,P,VNDA,2010143,d,-20.819018,168.58843,37.763859,2010143
3535,59271147,6348813,P,PETK,2010143,d,-20.819018,168.58843,37.763859,2010143
3536,59271166,6348813,P,WRA,2010143,d,-20.819018,168.58843,37.763859,2010143
3537,59271222,6348813,P,CMAR,2010143,d,-20.819018,168.58843,37.763859,2010143
3538,59271253,6348813,P,SONM,2010143,d,-20.819018,168.58843,37.763859,2010143
3539,59271306,6348813,P,ILAR,2010143,d,-20.819018,168.58843,37.763859,2010143
3540,59271316,6348813,P,NVAR,2010143,d,-20.819018,168.58843,37.763859,2010143
3541,59271226,6348627,Pn,CMAR,2010143,d,21.245645,101.74949,0.0,2010143
3542,59271227,6348627,Px,CMAR,2010143,n,21.245645,101.74949,0.0,2010143
3543,59271434,6348627,P,MKAR,2010143,d,21.245645,101.74949,0.0,2010143
3544,59271445,6348627,P,ZALV,2010143,d,21.245645,101.74949,0.0,2010143
3545,59271892,6348705,P,KSRS,2010143,d,29.805535,138.8903,420.47794,2010143
3546,59271930,6348705,P,FINES,2010143,d,29.805535,138.8903,420.47794,2010143
3547,59271934,6348705,P,ASAR,2010143,d,29.805535,138.8903,420.47794,2010143
3548,59271935,6348705,P,ARCES,2010143,d,29.805535,138.8903,420.47794,2010143
3549,59271938,6348705,P,MKAR,2010143,d,29.805535,138.8903,420.47794,2010143
3550,59271943,6348705,P,ILAR,2010143,d,29.805535,138.8903,420.47794,2010143
3551,59271959,6348705,P,NVAR,2010143,d,29.805535,138.8903,420.47794,2010143
3552,59271962,6348705,P,STKA,2010143,d,29.805535,138.8903,420.47794,2010143
3553,59271966,6348705,P,SONM,2010143,d,29.805535,138.8903,420.47794,2010143
3554,59271971,6348705,P,TXAR,2010143,d,29.805535,138.8903,420.47794,2010143
3555,59271979,6348705,P,ZALV,2010143,d,29.805535,138.8903,420.47794,2010143
3556,59271999,6348705,P,PETK,2010143,d,29.805535,138.8903,420.47794,2010143
3557,59272012,6348705,P,CMAR,2010143,d,29.805535,138.8903,420.47794,2010143
3558,59272014,6348705,P,PDAR,2010143,d,29.805535,138.8903,420.47794,2010143
3559,59272015,6348705,P,YKA,2010143,d,29.805535,138.8903,420.47794,2010143
3560,59272020,6348705,P,NOA,2010143,d,29.805535,138.8903,420.47794,2010143
3561,59272028,6348705,P,WRA,2010143,d,29.805535,138.8903,420.47794,2010143
3562,59273119,6349070,Pn,PLCA,2010143,d,-35.026478,-73.127004,0.0,2010143
3563,59273156,6349072,P,MJAR,2010143,d,37.699412,134.26306,396.58767,2010143
3564,59273218,6349072,P,ARCES,2010143,d,37.699412,134.26306,396.58767,2010143
3565,59273226,6349072,P,SONM,2010143,d,37.699412,134.26306,396.58767,2010143
3566,59273232,6349072,P,MKAR,2010143,d,37.699412,134.26306,396.58767,2010143
3567,59273236,6349072,P,USRK,2010143,d,37.699412,134.26306,396.58767,2010143
3568,59273248,6349072,P,ASAR,2010143,d,37.699412,134.26306,396.58767,2010143
3569,59273250,6349072,P,ZALV,2010143,d,37.699412,134.26306,396.58767,2010143
3570,59273275,6349072,P,FINES,2010143,d,37.699412,134.26306,396.58767,2010143
3571,59273282,6349072,P,CMAR,2010143,d,37.699412,134.26306,396.58767,2010143
3572,59273295,6349072,P,KSRS,2010143,d,37.699412,134.26306,396.58767,2010143
3573,59273310,6349072,P,ILAR,2010143,d,37.699412,134.26306,396.58767,2010143
3574,59273314,6349072,P,WRA,2010143,d,37.699412,134.26306,396.58767,2010143
3575,59273380,6349072,P,NVAR,2010143,d,37.699412,134.26306,396.58767,2010143
3576,59273411,6349072,P,TXAR,2010143,d,37.699412,134.26306,396.58767,2010143
3577,59273422,6349072,P,PDAR,2010143,d,37.699412,134.26306,396.58767,2010143
3578,59274786,6349072,P,CTA,2010143,d,37.699412,134.26306,396.58767,2010143
3579,59274788,6349072,P,JKA,2010143,d,37.699412,134.26306,396.58767,2010143
3580,59273462,6349099,Pn,PLCA,2010143,d,-36.122636,-73.410327,0.0,2010143
3581,59273634,6349099,P,TXAR,2010143,d,-36.122636,-73.410327,0.0,2010143
3582,59273476,6349100,P,MKAR,2010143,d,3.4103162,93.744925,0.0,2010143
3583,59273483,6349100,P,SONM,2010143,d,3.4103162,93.744925,0.0,2010143
3584,59273494,6349100,P,ZALV,2010143,d,3.4103162,93.744925,0.0,2010143
3585,59273498,6349100,P,ASAR,2010143,d,3.4103162,93.744925,0.0,2010143
3586,59273518,6349100,P,CMAR,2010143,d,3.4103162,93.744925,0.0,2010143
3587,59273569,6349100,P,WRA,2010143,d,3.4103162,93.744925,0.0,2010143
3588,59275031,6349100,P,PSI,2010143,d,3.4103162,93.744925,0.0,2010143
3589,59273617,6349359,P,STKA,2010143,d,-17.093047,168.51232,200.00536,2010143
3590,59273801,6349359,P,YKA,2010143,d,-17.093047,168.51232,200.00536,2010143
3591,59273623,6348906,P,MKAR,2010143,d,-2.0523051,100.27745,0.0,2010143
3592,59273658,6348906,P,ASAR,2010143,d,-2.0523051,100.27745,0.0,2010143
3593,59273661,6348906,P,CMAR,2010143,d,-2.0523051,100.27745,0.0,2010143
3594,59273710,6348906,P,WRA,2010143,d,-2.0523051,100.27745,0.0,2010143
3595,59273754,6348906,P,ZALV,2010143,d,-2.0523051,100.27745,0.0,2010143
3596,59273631,6349352,P,SONM,2010143,d,-17.093047,168.51232,200.00536,2010143
3597,59273651,6349352,P,MJAR,2010143,d,-17.093047,168.51232,200.00536,2010143
3598,59273656,6349352,P,ASAR,2010143,d,-17.093047,168.51232,200.00536,2010143
3599,59273660,6349352,P,USRK,2010143,d,-17.093047,168.51232,200.00536,2010143
3600,59273662,6349352,P,CMAR,2010143,d,-17.093047,168.51232,200.00536,2010143
3601,59273664,6349352,P,ILAR,2010143,d,-17.093047,168.51232,200.00536,2010143
3602,59273674,6349352,P,NVAR,2010143,d,-17.093047,168.51232,200.00536,2010143
3603,59273699,6349352,P,PETK,2010143,d,-17.093047,168.51232,200.00536,2010143
3604,59273708,6349352,P,WRA,2010143,d,-17.093047,168.51232,200.00536,2010143
3605,59273831,6349212,P,ASAR,2010143,d,-7.1709774,129.88433,147.87921,2010143
3606,59273846,6349212,P,MKAR,2010143,d,-7.1709774,129.88433,147.87921,2010143
3607,59273958,6349212,Pn,WRA,2010143,d,-7.1709774,129.88433,147.87921,2010143
3608,59273845,6348935,P,MKAR,2010143,d,27.812685,54.309595,0.0,2010143
3609,59273849,6348935,P,FINES,2010143,d,27.812685,54.309595,0.0,2010143
3610,59273968,6348935,P,TORD,2010143,d,27.812685,54.309595,0.0,2010143
3611,59274123,6349190,P,ASAR,2010143,d,14.576503,123.34077,0.0,2010143
3612,59274159,6349190,P,MKAR,2010143,d,14.576503,123.34077,0.0,2010143
3613,59274266,6349190,P,WRA,2010143,d,14.576503,123.34077,0.0,2010143
3614,59275670,6349190,P,KAPI,2010143,d,14.576503,123.34077,0.0,2010143
3615,59276851,6349190,P,BATI,2010143,d,14.576503,123.34077,0.0,2010143
3616,59274167,6349219,Pn,ULM,2010143,d,43.786762,-105.42871,0.0,2010143
3617,59274288,6349219,Pn,PDAR,2010143,d,43.786762,-105.42871,0.0,2010143
3618,59275904,6349219,Pn,ELK,2010143,d,43.786762,-105.42871,0.0,2010143
3619,59276031,6349219,PKP,RPZ,2010143,d,-7.5672325,128.51307,132.86268,2010143
3620,59274364,6349188,P,ASAR,2010143,d,-7.5672325,128.51307,132.86268,2010143
3621,59274410,6349188,P,WRA,2010143,d,-7.5672325,128.51307,132.86268,2010143
3622,59274423,6349188,P,MKAR,2010143,d,-7.5672325,128.51307,132.86268,2010143
3623,59274438,6349188,P,VNDA,2010143,d,-7.5672325,128.51307,132.86268,2010143
3624,59274444,6349188,P,CMAR,2010143,d,-7.5672325,128.51307,132.86268,2010143
3625,59274451,6349188,P,KSRS,2010143,d,-7.5672325,128.51307,132.86268,2010143
3626,59274455,6349188,P,PETK,2010143,d,-7.5672325,128.51307,132.86268,2010143
3627,59274456,6349188,P,STKA,2010143,d,-7.5672325,128.51307,132.86268,2010143
3628,59274471,6349188,P,SONM,2010143,d,-7.5672325,128.51307,132.86268,2010143
3629,59274479,6349188,P,ZALV,2010143,d,-7.5672325,128.51307,132.86268,2010143
3630,59275969,6349188,P,KAPI,2010143,d,-7.5672325,128.51307,132.86268,2010143
3631,59276023,6349188,P,JAY,2010143,d,-7.5672325,128.51307,132.86268,2010143
3632,59275170,6349272,P,LPAZ,2010143,d,-36.869013,-73.121966,0.0,2010143
3633,59275185,6349272,Pn,PLCA,2010143,d,-36.869013,-73.121966,0.0,2010143
3634,59275296,6349272,P,TXAR,2010143,d,-36.869013,-73.121966,0.0,2010143
3635,59275427,6349095,P,STKA,2010143,d,-17.886572,168.89075,0.0,2010143
3636,59275546,6349095,P,WRA,2010143,d,-17.886572,168.89075,0.0,2010143
3637,59275583,6349095,P,CMAR,2010143,d,-17.886572,168.89075,0.0,2010143
3638,59275612,6349095,P,SONM,2010143,d,-17.886572,168.89075,0.0,2010143
3639,59275717,6349117,Pn,MJAR,2010143,d,35.636982,141.29348,60.95132,2010143
3640,59275807,6349117,P,SONM,2010143,d,35.636982,141.29348,60.95132,2010143
3641,59275863,6349117,P,MKAR,2010143,d,35.636982,141.29348,60.95132,2010143
3642,59275942,6349117,P,WRA,2010143,d,35.636982,141.29348,60.95132,2010143
3643,59275844,6349155,P,ASAR,2010143,d,-9.0964188,153.31856,0.0,2010143
3644,59275939,6349155,P,WRA,2010143,d,-9.0964188,153.31856,0.0,2010143
3645,59276212,6349631,P,STKA,2010143,d,-17.848571,168.96381,0.0,2010143
3646,59276215,6349631,tx,STKA,2010143,n,-18.316832,169.30123,0.0,2010143
3647,59276247,6349631,P,VNDA,2010143,d,-17.848571,168.96381,0.0,2010143
3648,59276267,6349631,P,ASAR,2010143,d,-17.848571,168.96381,0.0,2010143
3649,59276269,6349631,tx,ASAR,2010143,n,-18.316832,169.30123,0.0,2010143
3650,59276311,6349631,P,PETK,2010143,d,-17.848571,168.96381,0.0,2010143
3651,59276315,6349631,P,WRA,2010143,d,-17.848571,168.96381,0.0,2010143
3652,59276318,6349631,tx,WRA,2010143,n,-18.316832,169.30123,0.0,2010143
3653,59276356,6349631,P,ILAR,2010143,d,-17.848571,168.96381,0.0,2010143
3654,59276360,6349631,tx,ILAR,2010143,n,-18.316832,169.30123,0.0,2010143
3655,59276400,6349631,P,SONM,2010143,d,-17.848571,168.96381,0.0,2010143
3656,59276403,6349631,tx,SONM,2010143,n,-18.316832,169.30123,0.0,2010143
3657,59276422,6349631,P,TXAR,2010143,d,-17.848571,168.96381,0.0,2010143
3658,59276458,6349631,P,NVAR,2010143,d,-17.848571,168.96381,0.0,2010143
3659,59276461,6349631,tx,NVAR,2010143,n,-18.316832,169.30123,0.0,2010143
3660,59276469,6349631,P,USRK,2010143,d,-17.848571,168.96381,0.0,2010143
3661,59276472,6349631,tx,USRK,2010143,n,-18.316832,169.30123,0.0,2010143
3662,59276485,6349631,P,CMAR,2010143,d,-17.848571,168.96381,0.0,2010143
3663,59276487,6349631,tx,CMAR,2010143,n,-18.316832,169.30123,0.0,2010143
3664,59276521,6349631,tx,PDAR,2010143,n,-18.316832,169.30123,0.0,2010143
3665,59276391,6349377,P,MKAR,2010143,d,-17.848571,168.96381,0.0,2010143
3666,59276394,6349377,tx,MKAR,2010143,n,-18.316832,169.30123,0.0,2010143
3667,59276445,6349377,P,ZALV,2010143,d,-17.848571,168.96381,0.0,2010143
3668,59276446,6349377,tx,ZALV,2010143,n,-18.316832,169.30123,0.0,2010143
3669,59276756,6349415,P,CMAR,2010143,d,-17.830262,168.9788,0.0,2010143
3670,59276766,6349415,P,STKA,2010143,d,-17.830262,168.9788,0.0,2010143
3671,59276805,6349415,P,SONM,2010143,d,-17.830262,168.9788,0.0,2010143
