ORID,LAT,LON,DEPTH,ORIGIN,EVID,MB,MS,ML,ARID,PHASE,DELTA,STA,TIME,IPHASE,AZIMUTH,DELTIM,DELAZ,JDATE,STA_LAT,STA_LON,STATYPE,ONDATE,OFFDATE,TIMEDEF,ATIME,OTIME
6356031,-13.342118,-69.719004,592.32464,2010-05-22 05:48:11.149029888,6345956,3.4665391,-999.0,-999.0,59241044,P,84.709295,VNDA,2010-05-22 05:59:44.249999872,P,123.0231,0.40886246,9.9361399,2010142,-77.5139,161.8456,ss,2002352.0,2286324.0,d,1274507984.249999,1274507291.149029
6356031,-13.342118,-69.719004,592.32464,2010-05-22 05:48:11.149029888,6345956,3.4665391,-999.0,-999.0,59241054,P,80.638623,ESDC,2010-05-22 05:59:23.675000064,P,248.56553,0.12,4.6396357,2010142,39.6744,-3.963,ar,2002052.0,2286324.0,d,1274507963.675,1274507291.149029
6356031,-13.342118,-69.719004,592.32464,2010-05-22 05:48:11.149029888,6345956,3.4665391,-999.0,-999.0,59241058,P,67.352061,ULM,2010-05-22 05:58:07.324999936,P,143.87393,0.23081684,5.1762075,2010142,50.25026,-95.87496,ss,2003127.0,2286324.0,d,1274507887.324999,1274507291.149029
6356031,-13.342118,-69.719004,592.32464,2010-05-22 05:48:11.149029888,6345956,3.4665391,-999.0,-999.0,59241122,P,66.719168,PDAR,2010-05-22 05:58:04.750000128,P,109.97276,0.68146235,9.7528206,2010142,42.76738,-109.5579,ar,1995196.0,2286324.0,d,1274507884.75,1274507291.149029
6356031,-13.342118,-69.719004,592.32464,2010-05-22 05:48:11.149029888,6345956,3.4665391,-999.0,-999.0,59241156,P,83.275101,YKA,2010-05-22 05:59:35.895000064,P,132.7291,0.2313818,2.0263211,2010142,62.4931,-114.6062,ar,1989025.0,2014013.0,d,1274507975.895,1274507291.149029
6356031,-13.342118,-69.719004,592.32464,2010-05-22 05:48:11.149029888,6345956,3.4665391,-999.0,-999.0,59241163,P,92.327672,MAW,2010-05-22 06:00:18.587699968,P,72.631611,0.85162096,106.19191,2010142,-67.6039,62.8706,ss,1995100.0,2286324.0,d,1274508018.587699,1274507291.149029
6356031,-13.342118,-69.719004,592.32464,2010-05-22 05:48:11.149029888,6345956,3.4665391,-999.0,-999.0,59241281,P,95.651081,GERES,2010-05-22 06:00:34.349999872,N,240.25512,0.89527535,19.488693,2010142,48.84511,13.70156,ar,2002157.0,2286324.0,d,1274508034.349999,1274507291.149029
6356031,-13.342118,-69.719004,592.32464,2010-05-22 05:48:11.149029888,6345956,3.4665391,-999.0,-999.0,59242781,P,9.2524567,LVC,2010-05-22 05:50:23.619000064,Pn,1.7809498,0.12,5.6724478,2010142,-22.6128,-68.9113,ss,1999354.0,2286324.0,d,1274507423.619,1274507291.149029
6356031,-13.342118,-69.719004,592.32464,2010-05-22 05:48:11.149029888,6345956,3.4665391,-999.0,-999.0,59242791,P,8.7720453,SIV,2010-05-22 05:50:19.560000000,P,294.0238,0.12,18.2357,2010142,-15.991,-61.072,ss,2000139.0,2286324.0,d,1274507419.56,1274507291.149029
6356031,-13.342118,-69.719004,592.32464,2010-05-22 05:48:11.149029888,6345956,3.4665391,-999.0,-999.0,59242794,P,18.228187,CFAA,2010-05-22 05:51:49.424999936,P,18.783571,0.24435155,14.297206,2010142,-31.60475,-68.23756,ss,2002344.0,2012298.0,d,1274507509.424999,1274507291.149029
6356031,-13.342118,-69.719004,592.32464,2010-05-22 05:48:11.149029888,6345956,3.4665391,-999.0,-999.0,59242803,P,23.901345,PCRV,2010-05-22 05:52:41.312000000,P,256.12326,0.69979139,140.04986,2010142,10.1634,-64.58963,ss,2003245.0,2286324.0,d,1274507561.312,1274507291.149029
6356031,-13.342118,-69.719004,592.32464,2010-05-22 05:48:11.149029888,6345956,3.4665391,-999.0,-999.0,59242819,P,34.138905,RCBR,2010-05-22 05:54:10.068999936,P,257.67737,0.72321712,9.6662723,2010142,-5.82739,-35.90131,ss,2009246.0,2286324.0,d,1274507650.068999,1274507291.149029
6356031,-13.342118,-69.719004,592.32464,2010-05-22 05:48:11.149029888,6345956,3.4665391,-999.0,-999.0,59242822,P,38.02701,TEIG,2010-05-22 05:54:39.976000000,Pn,57.737596,0.74133867,21.622385,2010142,20.2264,-88.2776,ss,2003263.0,2286324.0,d,1274507679.976,1274507291.149029
6356031,-13.342118,-69.719004,592.32464,2010-05-22 05:48:11.149029888,6345956,3.4665391,-999.0,-999.0,59242824,P,39.14262,CMIG,2010-05-22 05:54:49.819000064,P,105.10245,0.55033851,8.1875849,2010142,17.091,-94.8838,ss,2005328.0,2286324.0,d,1274507689.819,1274507291.149029
6356031,-13.342118,-69.719004,592.32464,2010-05-22 05:48:11.149029888,6345956,3.4665391,-999.0,-999.0,59242831,P,10.529997,ATAH,2010-05-22 05:50:36.750000128,P,135.72775,0.12,16.579532,2010142,-7.13506,-78.39445,ss,2004337.0,2286324.0,d,1274507436.75,1274507291.149029
6356031,-13.342118,-69.719004,592.32464,2010-05-22 05:48:11.149029888,6345956,3.4665391,-999.0,-999.0,59242937,P,7.0809441,NNA,2010-05-22 05:50:01.575000064,P,110.32236,0.12,11.477618,2010142,-11.9873,-76.8422,ss,2006194.0,2286324.0,d,1274507401.575,1274507291.149029
6356031,-13.342118,-69.719004,592.32464,2010-05-22 05:48:11.149029888,6345956,3.4665391,-999.0,-999.0,59242948,P,27.92686,JTS,2010-05-22 05:53:16.119000064,N,272.26138,0.69498206,11.677917,2010142,10.2908,-84.9525,ss,1995113.0,2286324.0,d,1274507596.119,1274507291.149029
6356039,-17.886572,168.89075,0.0,2010-05-23 19:32:41.099649792,6349095,4.2302627,4.0654769,3.8641206,59275427,P,28.309697,STKA,2010-05-23 19:38:36.750000128,P,61.85284,0.26292398,5.064274,2010143,-31.8743,141.5964,ss,2002337.0,2015034.0,d,1274643516.75,1274643161.099649
6356039,-17.886572,168.89075,0.0,2010-05-23 19:32:41.099649792,6349095,4.2302627,4.0654769,3.8641206,59275465,P,33.155123,ASAR,2010-05-23 19:39:19.349999872,tx,80.846281,0.12,1.0854534,2010143,-23.66513,133.90526,ar,2005165.0,2286324.0,d,1274643559.349999,1274643161.099649
6356039,-17.886572,168.89075,0.0,2010-05-23 19:32:41.099649792,6349095,4.2302627,4.0654769,3.8641206,59275546,P,32.716963,WRA,2010-05-23 19:39:14.974999808,P,87.899037,0.12,1.4347529,2010143,-19.9426,134.3395,ar,1999182.0,2286324.0,d,1274643554.974999,1274643161.099649
6356039,-17.886572,168.89075,0.0,2010-05-23 19:32:41.099649792,6349095,4.2302627,4.0654769,3.8641206,59275583,P,77.65153,CMAR,2010-05-23 19:44:39.803770112,P,133.9501,0.76516244,9.5981717,2010143,18.4576,98.94315,ar,1986198.0,2286324.0,d,1274643879.80377,1274643161.099649
6356039,-17.886572,168.89075,0.0,2010-05-23 19:32:41.099649792,6349095,4.2302627,4.0654769,3.8641206,59275612,P,85.945203,SONM,2010-05-23 19:45:21.721189888,P,135.19221,0.94542072,28.120133,2010143,47.83469,106.39499,ar,2000245.0,2286324.0,d,1274643921.721189,1274643161.099649
6356039,-17.886572,168.89075,0.0,2010-05-23 19:32:41.099649792,6349095,4.2302627,4.0654769,3.8641206,59277201,Pn,4.7523918,DZM,2010-05-23 19:33:55.160000000,Sx,269.95228,0.12,0.037030488,2010143,-22.068,166.4469,ss,2002335.0,2286324.0,d,1274643235.16,1274643161.099649
6356039,-17.886572,168.89075,0.0,2010-05-23 19:32:41.099649792,6349095,4.2302627,4.0654769,3.8641206,59277226,P,21.519156,CTA,2010-05-23 19:37:35.175000064,tx,85.668916,0.75017299,4.0481922,2010143,-20.0876,146.25,ss,2003305.0,2286324.0,d,1274643455.175,1274643161.099649
6356039,-17.886572,168.89075,0.0,2010-05-23 19:32:41.099649792,6349095,4.2302627,4.0654769,3.8641206,59277681,P,40.647307,SIJI,2010-05-23 19:40:23.124999936,tx,124.29321,0.73087984,15.445441,2010143,-0.86912,131.26605,ss,2010088.0,2286324.0,d,1274643623.124999,1274643161.099649
6356039,-17.886572,168.89075,0.0,2010-05-23 19:32:41.099649792,6349095,4.2302627,4.0654769,3.8641206,59280037,P,44.444111,BATI,2010-05-23 19:40:55.150000128,P,197.93091,0.70209557,24.136822,2010143,-10.206,123.6627,ss,2005011.0,2286324.0,d,1274643655.15,1274643161.099649
6356039,-17.886572,168.89075,0.0,2010-05-23 19:32:41.099649792,6349095,4.2302627,4.0654769,3.8641206,59332691,P,88.158588,NVAR,2010-05-23 19:45:34.675000064,P,236.79343,0.551768,56.332036,2010143,38.4296,-118.3035,ar,1997260.0,2286324.0,d,1274643934.675,1274643161.099649
6356039,-17.886572,168.89075,0.0,2010-05-23 19:32:41.099649792,6349095,4.2302627,4.0654769,3.8641206,59332692,P,49.673068,KAPI,2010-05-23 19:41:35.969000192,P,114.44984,0.55176753,81.484604,2010143,-5.0142,119.7517,ss,2007068.0,2286324.0,d,1274643695.969,1274643161.099649
6356039,-17.886572,168.89075,0.0,2010-05-23 19:32:41.099649792,6349095,4.2302627,4.0654769,3.8641206,59332693,P,59.765011,VNDA,2010-05-23 19:42:47.224999936,P,341.55068,0.551768,35.431822,2010143,-77.5139,161.8456,ss,2002352.0,2286324.0,d,1274643767.224999,1274643161.099649
6356039,-17.886572,168.89075,0.0,2010-05-23 19:32:41.099649792,6349095,4.2302627,4.0654769,3.8641206,59332694,P,89.045415,ILAR,2010-05-23 19:45:38.326499840,P,235.08504,0.551768,9.052654,2010143,64.77145,-146.88645,ar,1977091.0,2286324.0,d,1274643938.326499,1274643161.099649
6356039,-17.886572,168.89075,0.0,2010-05-23 19:32:41.099649792,6349095,4.2302627,4.0654769,3.8641206,59332695,P,100.54505,MKAR,2010-05-23 19:46:30.572839936,P,97.666804,0.551768,25.778064,2010143,46.79368,82.29057,ar,2000092.0,2286324.0,d,1274643990.572839,1274643161.099649
6356081,-36.110432,-73.568767,0.0,2010-05-23 01:40:02.083760128,6347583,3.4768925,2.1813813,2.4259907,59259771,Pn,5.1874641,PLCA,2010-05-23 01:41:20.425009920,Pn,326.64393,1.07,18.765831,2010143,-40.7306,-70.55,ss,2002247.0,2286324.0,d,1274578880.425009,1274578802.08376
6356081,-36.110432,-73.568767,0.0,2010-05-23 01:40:02.083760128,6347583,3.4768925,2.1813813,2.4259907,59260043,P,61.787877,VNDA,2010-05-23 01:50:22.375000064,P,123.76698,1.0328943,140.11867,2010143,-77.5139,161.8456,ss,2002352.0,2286324.0,d,1274579422.375,1274578802.08376
6356081,-36.110432,-73.568767,0.0,2010-05-23 01:40:02.083760128,6347583,3.4768925,2.1813813,2.4259907,59260068,P,70.989641,TXAR,2010-05-23 01:51:21.349999872,P,152.75935,0.794148,7.8735334,2010143,29.33426,-103.66768,ar,1995088.0,2286324.0,d,1274579481.349999,1274578802.08376
6356081,-36.110432,-73.568767,0.0,2010-05-23 01:40:02.083760128,6347583,3.4768925,2.1813813,2.4259907,59261769,Pn,6.3127253,CFAA,2010-05-23 01:41:36.474999808,Pn,219.28929,0.22671528,16.799052,2010143,-31.60475,-68.23756,ss,2002344.0,2012298.0,d,1274578896.474999,1274578802.08376
6356081,-36.110432,-73.568767,0.0,2010-05-23 01:40:02.083760128,6347583,3.4768925,2.1813813,2.4259907,59332900,P,20.328117,LPAZ,2010-05-23 01:44:40.875000064,P,216.8699,0.551768,62.799347,2010143,-16.2879,-68.1307,ss,2002238.0,2286324.0,d,1274579080.875,1274578802.08376
6356082,-21.027429,-68.563173,110.44821,2010-05-24 02:07:04.964699904,6349678,3.5470444,-999.0,-999.0,59281763,P,4.7320223,LPAZ,2010-05-24 02:08:16.500000000,P,205.16169,0.12,42.593429,2010144,-16.2879,-68.1307,ss,2002238.0,2286324.0,d,1274666896.5,1274666824.964699
6356082,-21.027429,-68.563173,110.44821,2010-05-24 02:07:04.964699904,6349678,3.5470444,-999.0,-999.0,59281857,P,20.22067,BDFB,2010-05-24 02:11:31.720000000,P,227.70176,0.78213962,5.2565517,2010144,-15.6418,-48.01483,ss,2003241.0,2286324.0,d,1274667091.72,1274666824.964699
6356082,-21.027429,-68.563173,110.44821,2010-05-24 02:07:04.964699904,6349678,3.5470444,-999.0,-999.0,59281881,P,74.967037,ULM,2010-05-24 02:18:33.075000064,P,139.74009,0.75003728,8.0437009,2010144,50.25026,-95.87496,ss,2003127.0,2286324.0,d,1274667513.075,1274666824.964699
6356082,-21.027429,-68.563173,110.44821,2010-05-24 02:07:04.964699904,6349678,3.5470444,-999.0,-999.0,59281884,P,76.89277,TORD,2010-05-24 02:18:45.224999936,tx,253.30787,0.12,5.394144,2010144,13.14771,1.69471,ar,2005270.0,2286324.0,d,1274667525.224999,1274666824.964699
6356082,-21.027429,-68.563173,110.44821,2010-05-24 02:07:04.964699904,6349678,3.5470444,-999.0,-999.0,59281925,P,73.864944,PDAR,2010-05-24 02:18:27.500000000,P,107.35402,0.96072915,19.117842,2010144,42.76738,-109.5579,ar,1995196.0,2286324.0,d,1274667507.5,1274666824.964699
6356082,-21.027429,-68.563173,110.44821,2010-05-24 02:07:04.964699904,6349678,3.5470444,-999.0,-999.0,59281954,P,90.851585,YKA,2010-05-24 02:19:55.545000192,P,129.47054,0.44333826,3.966156,2010144,62.4931,-114.6062,ar,1989025.0,2014013.0,d,1274667595.545,1274666824.964699
6356082,-21.027429,-68.563173,110.44821,2010-05-24 02:07:04.964699904,6349678,3.5470444,-999.0,-999.0,59283652,P,10.538415,CFAA,2010-05-24 02:09:29.700000000,Pn,350.14197,0.5229085,20.484534,2010144,-31.60475,-68.23756,ss,2002344.0,2012298.0,d,1274666969.7,1274666824.964699
6356082,-21.027429,-68.563173,110.44821,2010-05-24 02:07:04.964699904,6349678,3.5470444,-999.0,-999.0,59283799,P,8.6933721,SIV,2010-05-24 02:09:06.260000000,tx,247.4549,0.12,18.727551,2010144,-15.991,-61.072,ss,2000139.0,2286324.0,d,1274666946.26,1274666824.964699
6356082,-21.027429,-68.563173,110.44821,2010-05-24 02:07:04.964699904,6349678,3.5470444,-999.0,-999.0,59332903,P,60.429777,TXAR,2010-05-24 02:17:02.753929984,P,158.81865,0.551768,20.75059,2010144,29.33426,-103.66768,ar,1995088.0,2286324.0,d,1274667422.753929,1274666824.964699
6356082,-21.027429,-68.563173,110.44821,2010-05-24 02:07:04.964699904,6349678,3.5470444,-999.0,-999.0,59332904,P,1.6104862,LVC,2010-05-24 02:07:33.944000000,P,11.324381,0.551768,3.635908,2010144,-22.6128,-68.9113,ss,1999354.0,2286324.0,d,1274666853.944,1274666824.964699
6356083,-21.17795,-68.402215,120.49268,2010-05-24 02:06:57.559139840,6356083,3.1898597,-999.0,-999.0,59281762,P,4.8708067,LPAZ,2010-05-24 02:08:10.049999872,Pn,187.6467,0.4832361,62.648737,2010144,-16.2879,-68.1307,ss,2002238.0,2286324.0,d,1274666890.049999,1274666817.559139
6356083,-21.17795,-68.402215,120.49268,2010-05-24 02:06:57.559139840,6356083,3.1898597,-999.0,-999.0,59281883,P,76.801977,TORD,2010-05-24 02:18:36.549999872,P,240.50895,0.96553053,18.454083,2010144,13.14771,1.69471,ar,2005270.0,2286324.0,d,1274667516.549999,1274666817.559139
6356083,-21.17795,-68.402215,120.49268,2010-05-24 02:06:57.559139840,6356083,3.1898597,-999.0,-999.0,59283646,P,1.5041299,LVC,2010-05-24 02:07:26.068999936,Pg,15.973427,0.12,4.2692113,2010144,-22.6128,-68.9113,ss,1999354.0,2286324.0,d,1274666846.068999,1274666817.559139
6356083,-21.17795,-68.402215,120.49268,2010-05-24 02:06:57.559139840,6356083,3.1898597,-999.0,-999.0,59283798,P,8.6549029,SIV,2010-05-24 02:08:58.560000000,P,251.24814,0.30048836,16.979941,2010144,-15.991,-61.072,ss,2000139.0,2286324.0,d,1274666938.56,1274666817.559139
6356083,-21.17795,-68.402215,120.49268,2010-05-24 02:06:57.559139840,6356083,3.1898597,-999.0,-999.0,59332906,P,91.043026,YKA,2010-05-24 02:19:46.844999936,P,134.04442,0.551768,11.056608,2010144,62.4931,-114.6062,ar,1989025.0,2014013.0,d,1274667586.844999,1274666817.559139
6356088,32.686167,-115.76076,0.0,2010-05-20 09:26:25.735340032,6340440,3.641942,3.6155958,3.4963981,59199808,Pn,11.192844,PDAR,2010-05-20 09:29:11.025660160,P,221.74278,0.39855988,7.007521,2010140,42.76738,-109.5579,ar,1995196.0,2286324.0,d,1274347751.02566,1274347585.73534
6356088,32.686167,-115.76076,0.0,2010-05-20 09:26:25.735340032,6340440,3.641942,3.6155958,3.4963981,59199824,Pn,10.899798,TXAR,2010-05-20 09:29:04.049999872,Pn,289.94599,0.12,2.6515865,2010140,29.33426,-103.66768,ar,1995088.0,2286324.0,d,1274347744.049999,1274347585.73534
6356088,32.686167,-115.76076,0.0,2010-05-20 09:26:25.735340032,6340440,3.641942,3.6155958,3.4963981,59200025,P,37.346028,ILAR,2010-05-20 09:33:41.349999872,P,153.18718,0.43614969,3.6517545,2010140,64.77145,-146.88645,ar,1977091.0,2286324.0,d,1274348021.349999,1274347585.73534
6356088,32.686167,-115.76076,0.0,2010-05-20 09:26:25.735340032,6340440,3.641942,3.6155958,3.4963981,59202219,Pg,1.0894305,PFO,2010-05-20 09:26:44.300000000,Pn,148.96351,0.12,13.686799,2010140,33.6092,-116.455,ss,1995100.0,2286324.0,d,1274347604.3,1274347585.73534
6356088,32.686167,-115.76076,0.0,2010-05-20 09:26:25.735340032,6340440,3.641942,3.6155958,3.4963981,59202221,Pn,8.0637935,ANMO,2010-05-20 09:28:25.175000064,Pn,255.75026,0.12,2.2875479,2010140,34.9462,-106.4567,ss,2000223.0,2286324.0,d,1274347705.175,1274347585.73534
6356088,32.686167,-115.76076,0.0,2010-05-20 09:26:25.735340032,6340440,3.641942,3.6155958,3.4963981,59202402,Pn,8.0539766,ELK,2010-05-20 09:28:29.450000128,P,171.00121,0.96132416,5.7259801,2010140,40.7448,-115.2388,ss,1996199.0,2286324.0,d,1274347709.45,1274347585.73534
6356088,32.686167,-115.76076,0.0,2010-05-20 09:26:25.735340032,6340440,3.641942,3.6155958,3.4963981,59202420,Pn,15.594416,NEW,2010-05-20 09:30:09.300000000,P,175.61807,0.74380532,30.170204,2010140,48.2642,-117.1227,ss,2008071.0,2286324.0,d,1274347809.3,1274347585.73534
6356088,32.686167,-115.76076,0.0,2010-05-20 09:26:25.735340032,6340440,3.641942,3.6155958,3.4963981,59229849,Pn,6.0936196,NVAR,2010-05-20 09:27:56.000000000,P,163.32391,0.85788593,12.188122,2010140,38.4296,-118.3035,ar,1997260.0,2286324.0,d,1274347676.0,1274347585.73534
6356089,-25.027333,179.8746,360.99545,2010-05-23 01:31:58.444590080,6347528,3.1472976,-999.0,-999.0,59259593,P,41.749955,ASAR,2010-05-23 01:39:13.700000000,P,86.982084,0.32151066,4.907557,2010143,-23.66513,133.90526,ar,2005165.0,2286324.0,d,1274578753.7,1274578318.44459
6356089,-25.027333,179.8746,360.99545,2010-05-23 01:31:58.444590080,6347528,3.1472976,-999.0,-999.0,59259618,P,34.209643,STKA,2010-05-23 01:38:13.275000064,N,84.289407,0.96314904,62.302078,2010143,-31.8743,141.5964,ss,2002337.0,2015034.0,d,1274578693.275,1274578318.44459
6356089,-25.027333,179.8746,360.99545,2010-05-23 01:31:58.444590080,6347528,3.1472976,-999.0,-999.0,59259756,P,42.228608,WRA,2010-05-23 01:39:17.049999872,P,104.1493,0.12,2.655937,2010143,-19.9426,134.3395,ar,1999182.0,2286324.0,d,1274578757.049999,1274578318.44459
6356089,-25.027333,179.8746,360.99545,2010-05-23 01:31:58.444590080,6347528,3.1472976,-999.0,-999.0,59333167,P,80.16503,PETK,2010-05-23 01:43:30.038109952,P,145.95406,0.551768,37.775832,2010143,53.10822,157.69885,ar,2006291.0,2286324.0,d,1274579010.038109,1274578318.44459
6356089,-25.027333,179.8746,360.99545,2010-05-23 01:31:58.444590080,6347528,3.1472976,-999.0,-999.0,59333168,P,72.72818,MJAR,2010-05-23 01:42:47.452889856,P,90.0,0.551768,11.233261,2010143,36.52472,138.24718,ar,2005060.0,2286324.0,d,1274578967.452889,1274578318.44459
6356089,-25.027333,179.8746,360.99545,2010-05-23 01:31:58.444590080,6347528,3.1472976,-999.0,-999.0,59333169,P,13.399046,URZ,2010-05-23 01:34:53.601999872,P,59.036243,0.551768,39.360159,2010143,-38.2592,177.1109,ss,1990282.0,2286324.0,d,1274578493.601999,1274578318.44459
6356129,-2.0523051,100.27745,0.0,2010-05-23 17:21:13.413229824,6348892,3.6041795,3.5258248,-999.0,59273623,P,51.154136,MKAR,2010-05-23 17:30:18.474999808,P,161.71424,0.12,8.3841609,2010143,46.79368,82.29057,ar,2000092.0,2286324.0,d,1274635818.474999,1274635273.413229
6356129,-2.0523051,100.27745,0.0,2010-05-23 17:21:13.413229824,6348892,3.6041795,3.5258248,-999.0,59273658,P,38.997959,ASAR,2010-05-23 17:28:41.750000128,P,304.81467,0.85351545,2.8626217,2010143,-23.66513,133.90526,ar,2005165.0,2286324.0,d,1274635721.75,1274635273.413229
6356129,-2.0523051,100.27745,0.0,2010-05-23 17:21:13.413229824,6348892,3.6041795,3.5258248,-999.0,59273661,P,20.423179,CMAR,2010-05-23 17:25:52.549999872,P,185.696,0.21071066,2.1674729,2010143,18.4576,98.94315,ar,1986198.0,2286324.0,d,1274635552.549999,1274635273.413229
6356129,-2.0523051,100.27745,0.0,2010-05-23 17:21:13.413229824,6348892,3.6041795,3.5258248,-999.0,59273710,P,37.727734,WRA,2010-05-23 17:28:31.292009984,P,302.42755,0.80283733,1.1699066,2010143,-19.9426,134.3395,ar,1999182.0,2286324.0,d,1274635711.292009,1274635273.413229
6356129,-2.0523051,100.27745,0.0,2010-05-23 17:21:13.413229824,6348892,3.6041795,3.5258248,-999.0,59273754,P,57.271104,ZALV,2010-05-23 17:31:02.192950016,P,169.86869,0.67049114,26.374963,2010143,53.94805,84.81878,ar,2006286.0,2286324.0,d,1274635862.19295,1274635273.413229
6356129,-2.0523051,100.27745,0.0,2010-05-23 17:21:13.413229824,6348892,3.6041795,3.5258248,-999.0,59275531,P,55.678303,KURK,2010-05-23 17:30:50.845440000,N,183.02198,0.8495111,17.884293,2010143,50.62264,78.53039,ar,2007319.0,2286324.0,d,1274635850.84544,1274635273.413229
6356129,-2.0523051,100.27745,0.0,2010-05-23 17:21:13.413229824,6348892,3.6041795,3.5258248,-999.0,59333308,P,60.328764,BVAR,2010-05-23 17:31:24.266000128,P,153.9172,0.551768,20.159369,2010143,53.02492,70.38853,ar,2002187.0,2286324.0,d,1274635884.266,1274635273.413229
6356129,-2.0523051,100.27745,0.0,2010-05-23 17:21:13.413229824,6348892,3.6041795,3.5258248,-999.0,59333309,P,49.96923,SONM,2010-05-23 17:30:09.270119936,P,188.10206,0.551768,11.180572,2010143,47.83469,106.39499,ar,2000245.0,2286324.0,d,1274635809.270119,1274635273.413229
6356132,-14.781271,66.536571,0.0,2010-05-23 02:36:00.643800064,6347645,4.0673997,3.9764268,-999.0,59260751,P,72.927855,AKASG,2010-05-23 02:47:31.424999936,P,137.21292,0.45933113,3.7281137,2010143,50.7012,29.2242,ar,2002067.0,2286324.0,d,1274582851.424999,1274582160.6438
6356132,-14.781271,66.536571,0.0,2010-05-23 02:36:00.643800064,6347645,4.0673997,3.9764268,-999.0,59260756,P,40.543358,BOSA,2010-05-23 02:43:42.875000064,P,92.206398,0.48717122,9.9079792,2010143,-28.61407,25.25548,ss,2002200.0,2286324.0,d,1274582622.875,1274582160.6438
6356132,-14.781271,66.536571,0.0,2010-05-23 02:36:00.643800064,6347645,4.0673997,3.9764268,-999.0,59260757,P,73.898687,DBIC,2010-05-23 02:47:37.575000064,P,138.67602,1.013934,13.020809,2010143,6.6701,-4.8563,ss,2002246.0,2286324.0,d,1274582857.575,1274582160.6438
6356132,-14.781271,66.536571,0.0,2010-05-23 02:36:00.643800064,6347645,4.0673997,3.9764268,-999.0,59260772,P,62.906814,MKAR,2010-05-23 02:46:28.700000000,Sx,145.00798,0.73439383,45.735232,2010143,46.79368,82.29057,ar,2000092.0,2286324.0,d,1274582788.7,1274582160.6438
6356132,-14.781271,66.536571,0.0,2010-05-23 02:36:00.643800064,6347645,4.0673997,3.9764268,-999.0,59260777,P,71.763528,SONM,2010-05-23 02:47:25.000000000,P,208.2556,0.9492269,20.391507,2010143,47.83469,106.39499,ar,2000245.0,2286324.0,d,1274582845.0,1274582160.6438
6356132,-14.781271,66.536571,0.0,2010-05-23 02:36:00.643800064,6347645,4.0673997,3.9764268,-999.0,59260779,P,84.951481,ESDC,2010-05-23 02:48:38.275000064,P,104.60476,0.29097758,6.0791537,2010143,39.6744,-3.963,ar,2002052.0,2286324.0,d,1274582918.275,1274582160.6438
6356132,-14.781271,66.536571,0.0,2010-05-23 02:36:00.643800064,6347645,4.0673997,3.9764268,-999.0,59260782,P,69.922899,TORD,2010-05-23 02:47:13.717339904,P,88.534352,0.70655046,22.115675,2010143,13.14771,1.69471,ar,2005270.0,2286324.0,d,1274582833.717339,1274582160.6438
6356132,-14.781271,66.536571,0.0,2010-05-23 02:36:00.643800064,6347645,4.0673997,3.9764268,-999.0,59260804,P,70.218827,ZALV,2010-05-23 02:47:14.849999872,P,223.5312,0.96493588,22.822967,2010143,53.94805,84.81878,ar,2006286.0,2286324.0,d,1274582834.849999,1274582160.6438
6356132,-14.781271,66.536571,0.0,2010-05-23 02:36:00.643800064,6347645,4.0673997,3.9764268,-999.0,59260822,P,84.589977,MJAR,2010-05-23 02:48:36.737499904,N,235.99113,0.63861071,9.076507,2010143,36.52472,138.24718,ar,2005060.0,2286324.0,d,1274582916.737499,1274582160.6438
6356132,-14.781271,66.536571,0.0,2010-05-23 02:36:00.643800064,6347645,4.0673997,3.9764268,-999.0,59260834,P,45.940588,CMAR,2010-05-23 02:44:27.000000000,P,232.20606,0.70465834,13.496356,2010143,18.4576,98.94315,ar,1986198.0,2286324.0,d,1274582667.0,1274582160.6438
6356132,-14.781271,66.536571,0.0,2010-05-23 02:36:00.643800064,6347645,4.0673997,3.9764268,-999.0,59260893,P,64.547387,WRA,2010-05-23 02:46:40.025000192,P,266.88355,0.46986416,2.600078,2010143,-19.9426,134.3395,ar,1999182.0,2286324.0,d,1274582800.025,1274582160.6438
6356132,-14.781271,66.536571,0.0,2010-05-23 02:36:00.643800064,6347645,4.0673997,3.9764268,-999.0,59260895,P,78.714267,GERES,2010-05-23 02:48:04.349999872,P,137.2026,0.12,6.2141897,2010143,48.84511,13.70156,ar,2002157.0,2286324.0,d,1274582884.349999,1274582160.6438
6356132,-14.781271,66.536571,0.0,2010-05-23 02:36:00.643800064,6347645,4.0673997,3.9764268,-999.0,59261009,P,62.108006,KBZ,2010-05-23 02:46:23.224999936,Sx,53.036452,0.84953064,1.782991,2010143,43.7269,42.8996,ss,2008282.0,2286324.0,d,1274582783.224999,1274582160.6438
6356132,-14.781271,66.536571,0.0,2010-05-23 02:36:00.643800064,6347645,4.0673997,3.9764268,-999.0,59300934,P,62.289273,BRTR,2010-05-23 02:46:24.800000000,P,150.1011,0.47944377,6.066366,2010143,39.72525,33.63895,ar,2002017.0,2286324.0,d,1274582784.8,1274582160.6438
6356132,-14.781271,66.536571,0.0,2010-05-23 02:36:00.643800064,6347645,4.0673997,3.9764268,-999.0,59332687,P,82.454839,FINES,2010-05-23 02:48:24.624999936,P,170.17228,0.551768,16.65219,2010143,61.4436,26.0771,ar,1993322.0,2286324.0,d,1274582904.624999,1274582160.6438
