,Unnamed: 0,ARID,ORID,STA,PHASE,BELIEF,DELTA,SEAZ,ESAZ,TIMERES,TIMEDEF,AZRES,AZDEF,SLORES,SLODEF,EMARES,WGT,VMODEL,COMMID,LDDATE,ATIME,Unnamed: 0_idcx,STA_idcx,TIME,JDATE,STASSID,CHANID,CHAN,IPHASE,STYPE,DELTIM,AZIMUTH,DELAZ,SLOW,DELSLO,EMA,RECT,AMP,PER,LOGAT,CLIP,FM,SNR,QUAL,AUTH,COMMID_idcx,LDDATE_idcx,ORID_ugeb,LAT,LON,DEPTH,ORIGIN,EVID,MB,MS,ML,PHASE_ugeb,DELTA_ugeb,STA_ugeb,TIME_ugeb,IPHASE_ugeb,AZIMUTH_ugeb,DELTIM_ugeb,DELAZ_ugeb,JDATE_ugeb,STA_LAT,STA_LON,STATYPE,ONDATE,OFFDATE,Unnamed: 0_sel3org,LAT_sel3org,LON_sel3org,DEPTH_sel3org,TIME_sel3org,EVID_sel3org,JDATE_sel3org,NASS,NDEF,NDP,GRN,SRN,ETYPE,DEPDP,DTYPE,MB_sel3org,MBID,MS_sel3org,MSID,ML_sel3org,MLID,ALGORITHM,AUTH_sel3org,COMMID_sel3org,LDDATE_sel3org
2111,984283,59188591,6339236,JAY,P,-1,8.255,128.45,307.88,-0.782,d,54.4,d,-8.96,d,-999,0.387,IASPEI,-1,5/20/2010 0:40,5/20/2010 0:40,1139724,JAY,2010-05-19 18:13:46.350000,2010139,-1,-1,Z3060,Pn,-,0.709,182.82,34.89,4.42,2.65,15.22,0.887,1.52,0.22,-999.0,-,-,5.89,-,,-1,2010-05-21 09:11:36.000000,6342812,-7.6470959,147.23526,129.46934,2010-05-19 18:11:49.762330112,6339064,3.9210513,-999.0,-999.0,P,8.2648782,JAY,2010-05-19 18:13:46.349999872,Pn,182.8222,0.70852188,34.890358,2010139,-2.51427,140.70325,ss,2009336.0,2286324.0,98763,-7.65462,147.216,143.313,2010-05-19 18:11:52.003880,6339064,2010139,24,16,0,207,16,-,-999.0,f,3.88,15322478,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 00:40:22.000000
2112,984284,59188592,6339236,CTA,P,-1,12.395,4.47,184.24,5.542,d,3.9,d,0.08,d,-999,0.389,IASPEI,-1,5/20/2010 0:40,5/20/2010 0:40,1139725,CTA,2010-05-19 18:14:45.450000,2010139,-1,-1,Z2040,Pn,-,0.424,8.35,6.94,13.03,1.58,46.0,0.96,2.22,0.33,-999.0,-,-,10.03,-,,-1,2010-05-21 09:11:36.000000,6342812,-7.6470959,147.23526,129.46934,2010-05-19 18:11:49.762330112,6339064,3.9210513,-999.0,-999.0,P,12.404067,CTA,2010-05-19 18:14:45.450000128,Pn,8.3516969,0.4237757,6.9405512,2010139,-20.0876,146.25,ss,2003305.0,2286324.0,98763,-7.65462,147.216,143.313,2010-05-19 18:11:52.003880,6339064,2010139,24,16,0,207,16,-,-999.0,f,3.88,15322478,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 00:40:22.000000
2113,984285,59188601,6339236,KAPI,P,-1,27.419,96.92,273.85,2.322,d,99.4,d,-3.56,d,-999,0.529,IASPEI,-1,5/20/2010 0:40,5/20/2010 0:40,1139727,KAPI,2010-05-19 18:17:23.844000,2010139,-1,-1,Z1530,P,-,0.768,196.36,29.58,5.35,2.73,18.45,0.879,2.58,0.44,-999.0,-,-,5.28,-,,-1,2010-05-21 09:11:36.000000,6342812,-7.6470959,147.23526,129.46934,2010-05-19 18:11:49.762330112,6339064,3.9210513,-999.0,-999.0,P,27.437464,KAPI,2010-05-19 18:17:23.844000000,P,196.36249,0.76787316,29.578742,2010139,-5.0142,119.7517,ss,2007068.0,2286324.0,98763,-7.65462,147.216,143.313,2010-05-19 18:11:52.003880,6339064,2010139,24,16,0,207,16,-,-999.0,f,3.88,15322478,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 00:40:22.000000
2114,984195,59187291,6339094,STKA,P,-1,41.814,299.53,131.85,-0.919,d,4.0,d,0.65,d,-999,0.547,IASPEI,-1,5/20/2010 1:00,5/20/2010 1:00,1139639,STKA,2010-05-19 18:29:08.325000,2010139,4426799,-1,Z1530,P,-,0.579,303.49,6.54,8.84,1.01,30.44,0.984,0.67,0.44,-999.0,-,-,7.51,-,,-1,2010-05-21 09:17:08.000000,6342819,-6.7449011,104.98771,0.0,2010-05-19 18:21:12.448339968,6339094,3.6964586,-999.0,3.9802486,P,42.302456,STKA,2010-05-19 18:29:08.324999936,P,303.49466,0.57918993,6.5439932,2010139,-31.8743,141.5964,ss,2002337.0,2015034.0,98754,-6.47679,105.881,0.0,2010-05-19 18:21:18.432790,6339094,2010139,12,3,0,276,24,-,-999.0,g,3.61,15322149,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 01:00:16.000000
2115,984201,59187356,6339094,WRA,P,-1,30.698,291.95,118.58,0.955,d,0.9,d,-0.16,d,-999,0.519,IASPEI,-1,5/20/2010 1:00,5/20/2010 1:00,1139643,WRA,2010-05-19 18:27:34.219930,2010139,4426801,-1,WR_92,P,-,0.607,291.8,1.29,10.13,0.23,-1.0,-1.0,0.16,0.33,-999.0,-,-,7.13,4,,-1,2010-05-21 09:17:08.000000,6342819,-6.7449011,104.98771,0.0,2010-05-19 18:21:12.448339968,6339094,3.6964586,-999.0,3.9802486,P,31.355542,WRA,2010-05-19 18:27:34.219929856,P,291.8024,0.60659845,1.292611,2010139,-19.9426,134.3395,ar,1999182.0,2286324.0,98754,-6.47679,105.881,0.0,2010-05-19 18:21:18.432790,6339094,2010139,12,3,0,276,24,-,-999.0,g,3.61,15322149,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 01:00:16.000000
2116,984210,59187453,6339095,MJAR,P,-1,39.661,204.86,19.79,0.948,d,-1.9,d,4.98,d,-999,0.551,IASPEI,-1,5/20/2010 1:00,5/20/2010 1:00,1139654,MJAR,2010-05-19 18:39:27.939500,2010139,-1,-1,MJ_17,Pn,-,0.803,191.89,5.43,9.66,0.91,19.32,0.943,1.54,0.89,-999.0,-,-,4.94,2,,-1,2010-05-20 11:21:22.000000,6340477,-0.48151793,121.97477,0.0,2010-05-19 18:31:54.378190080,6339095,3.7606743,2.9495369,3.9586449,P,39.801721,MJAR,2010-05-19 18:39:27.939500032,Pn,191.88704,0.80262285,5.428316,2010139,36.52472,138.24718,ar,2005060.0,2286324.0,98755,-0.593413,122.682,400.0,2010-05-19 18:32:33.972020,6339095,2010139,10,5,0,265,23,-,-999.0,g,3.09,15322151,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 01:00:16.000000
2117,984211,59187490,6339095,WRA,P,-1,22.362,327.92,150.02,-0.081,d,6.8,d,-0.19,d,-999,0.751,IASPEI,-1,5/20/2010 1:00,5/20/2010 1:00,1139655,WRA,2010-05-19 18:36:58.805880,2010139,4426809,-1,WR_71,P,-,0.263,335.59,0.68,9.56,0.11,-1.0,-1.0,0.32,0.44,-999.0,-,-,13.56,3,,-1,2010-05-20 11:21:22.000000,6340477,-0.48151793,121.97477,0.0,2010-05-19 18:31:54.378190080,6339095,3.7606743,2.9495369,3.9586449,P,22.81791,WRA,2010-05-19 18:36:58.805880064,P,335.59378,0.26258475,0.67958321,2010139,-19.9426,134.3395,ar,1999182.0,2286324.0,98755,-0.593413,122.682,400.0,2010-05-19 18:32:33.972020,6339095,2010139,10,5,0,265,23,-,-999.0,g,3.09,15322151,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 01:00:16.000000
2118,984214,59187542,6339095,MKAR,P,-1,58.95,130.86,328.69,-0.165,d,8.8,d,-0.56,d,-999,0.765,IASPEI,-1,5/20/2010 1:00,5/20/2010 1:00,1139660,MKAR,2010-05-19 18:41:52.614660,2010139,4426817,-1,MK_021,P,-,0.382,139.68,17.29,6.23,1.87,29.93,0.973,0.56,0.5,-999.0,-,-,10.85,3,,-1,2010-05-20 11:21:22.000000,6340477,-0.48151793,121.97477,0.0,2010-05-19 18:31:54.378190080,6339095,3.7606743,2.9495369,3.9586449,P,58.48881,MKAR,2010-05-19 18:41:52.614660096,P,139.67576,0.38205083,17.294988,2010139,46.79368,82.29057,ar,2000092.0,2286324.0,98755,-0.593413,122.682,400.0,2010-05-19 18:32:33.972020,6339095,2010139,10,5,0,265,23,-,-999.0,g,3.09,15322151,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 01:00:16.000000
2119,984218,59187563,6339095,SONM,P,-1,50.277,158.62,345.78,-0.833,d,11.5,d,2.93,d,-999,0.592,IASPEI,-1,5/20/2010 1:00,5/20/2010 1:00,1139661,SONM,2010-05-19 18:40:50.313130,2010139,4426820,-1,SO_022,P,-,0.734,170.07,9.35,10.33,1.68,-1.0,-1.0,0.67,0.5,-999.0,-,-,5.62,2,,-1,2010-05-20 11:21:22.000000,6340477,-0.48151793,121.97477,0.0,2010-05-19 18:31:54.378190080,6339095,3.7606743,2.9495369,3.9586449,P,49.999085,SONM,2010-05-19 18:40:50.313129984,P,170.07221,0.7344811,9.3529905,2010139,47.83469,106.39499,ar,2000245.0,2286324.0,98755,-0.593413,122.682,400.0,2010-05-19 18:32:33.972020,6339095,2010139,10,5,0,265,23,-,-999.0,g,3.09,15322151,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 01:00:16.000000
2120,984221,59187613,6339095,ZALV,P,-1,62.72,136.33,335.91,0.464,d,-8.2,d,3.09,d,-999,0.561,IASPEI,-1,5/20/2010 1:00,5/20/2010 1:00,1139662,ZALV,2010-05-19 18:42:17.886240,2010139,4426821,-1,ZA_005,P,-,0.818,128.11,13.87,9.61,2.32,-1.0,-1.0,0.86,0.67,-999.0,-,-,4.81,1,,-1,2010-05-20 11:21:22.000000,6340477,-0.48151793,121.97477,0.0,2010-05-19 18:31:54.378190080,6339095,3.7606743,2.9495369,3.9586449,P,62.331492,ZALV,2010-05-19 18:42:17.886240000,P,128.10758,0.81767349,13.874615,2010139,53.94805,84.81878,ar,2006286.0,2286324.0,98755,-0.593413,122.682,400.0,2010-05-19 18:32:33.972020,6339095,2010139,10,5,0,265,23,-,-999.0,g,3.09,15322151,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 01:00:16.000000
2121,984224,59187703,6339507,TORD,P,-1,87.083,227.88,70.28,0.453,d,34.6,d,0.6,d,-999,0.701,IASPEI,-1,5/20/2010 1:20,5/20/2010 1:20,1139671,TORD,2010-05-19 18:55:15.375000,2010139,4426822,-1,TO_045,P,-,0.12,262.5,12.51,5.44,1.19,-1.0,-1.0,0.61,0.33,-999.0,-,-,23.64,2,,-1,2010-05-21 09:27:59.000000,6342866,-14.38873,-76.243655,0.0,2010-05-19 18:42:53.966330112,6339361,4.0089883,3.1712989,3.5412477,P,81.868791,TORD,2010-05-19 18:55:15.375000064,P,262.5041,0.12,12.509072,2010139,13.14771,1.69471,ar,2005270.0,2286324.0,98772,-40.0501,-73.1295,0.0,2010-05-19 18:42:27.108040,6339361,2010139,8,6,0,135,8,-,-999.0,g,4.55,15322934,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 01:20:20.000000
2122,984230,59187903,6339574,SONM,P,-1,56.998,233.15,32.7,-0.893,d,5.1,d,2.1,d,-999,0.571,IASPEI,-1,5/20/2010 1:40,5/20/2010 1:40,1139678,SONM,2010-05-19 19:09:50.860000,2010139,4426841,-1,SO_023,P,-,0.572,238.28,19.09,9.2,3.05,-1.0,-1.0,0.83,0.5,-999.0,-,-,7.61,3,,-1,2010-05-21 09:35:59.000000,6342872,3.8394166,63.810878,0.0,2010-05-19 19:00:02.215970048,6339569,3.8751922,3.4465254,-999.0,P,57.035318,SONM,2010-05-19 19:09:50.860000000,P,238.28359,0.57172739,19.086729,2010139,47.83469,106.39499,ar,2000245.0,2286324.0,98777,3.67163,64.1386,0.0,2010-05-19 19:00:04.599400,6339569,2010139,27,12,0,421,33,-,-999.0,g,3.88,15323061,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 01:40:22.000000
2123,984232,59187908,6339574,ZALV,P,-1,52.9,206.22,15.17,-2.645,d,5.5,d,0.79,d,-999,0.586,IASPEI,-1,5/20/2010 1:40,5/20/2010 1:40,1139679,ZALV,2010-05-19 19:09:19.250000,2010139,4426828,-1,ZA_005,P,-,0.481,211.68,9.85,8.19,1.41,-1.0,-1.0,1.58,0.67,-999.0,-,-,9.01,2,,-1,2010-05-21 09:35:59.000000,6342872,3.8394166,63.810878,0.0,2010-05-19 19:00:02.215970048,6339569,3.8751922,3.4465254,-999.0,P,52.825829,ZALV,2010-05-19 19:09:19.249999872,P,211.67547,0.48113266,9.8464342,2010139,53.94805,84.81878,ar,2006286.0,2286324.0,98777,3.67163,64.1386,0.0,2010-05-19 19:00:04.599400,6339569,2010139,27,12,0,421,33,-,-999.0,g,3.88,15323061,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 01:40:22.000000
2124,984238,59187950,6339574,CMAR,P,-1,37.077,250.88,63.98,2.173,d,17.3,d,0.52,d,-999,0.485,IASPEI,-1,5/20/2010 1:40,5/20/2010 1:40,1139685,CMAR,2010-05-19 19:07:17.489650,2010139,4426830,-1,CM_08,P,-,0.824,272.2,7.18,9.86,1.24,-1.0,-1.0,0.87,0.89,-999.0,-,-,4.75,3,,-1,2010-05-21 09:35:59.000000,6342872,3.8394166,63.810878,0.0,2010-05-19 19:00:02.215970048,6339569,3.8751922,3.4465254,-999.0,P,37.298709,CMAR,2010-05-19 19:07:17.489649920,P,272.19818,0.82419004,7.181929,2010139,18.4576,98.94315,ar,1986198.0,2286324.0,98777,3.67163,64.1386,0.0,2010-05-19 19:00:04.599400,6339569,2010139,27,12,0,421,33,-,-999.0,g,3.88,15323061,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 01:40:22.000000
2125,984241,59188027,6339574,ARCES,P,-1,70.505,138.63,346.53,-3.615,d,-16.6,d,-1.53,d,-999,0.547,IASPEI,-1,5/20/2010 1:40,5/20/2010 1:40,1139686,ARCES,2010-05-19 19:11:15.415000,2010139,-1,-1,AR_55,P,-,0.713,122.01,14.7,4.58,1.17,24.56,0.501,0.15,0.33,-999.0,-,-,5.85,3,,-1,2010-05-21 09:35:59.000000,6342872,3.8394166,63.810878,0.0,2010-05-19 19:00:02.215970048,6339569,3.8751922,3.4465254,-999.0,P,70.266671,ARCES,2010-05-19 19:11:15.415000064,P,122.00538,0.71284583,14.695869,2010139,69.53486,25.50578,ar,1998154.0,2286324.0,98777,3.67163,64.1386,0.0,2010-05-19 19:00:04.599400,6339569,2010139,27,12,0,421,33,-,-999.0,g,3.88,15323061,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 01:40:22.000000
2126,984251,59188077,6339574,ESDC,P,-1,70.87,101.45,310.72,-5.434,d,2.3,d,0.17,d,-999,0.5,IASPEI,-1,5/20/2010 1:40,5/20/2010 1:40,1139693,ESDC,2010-05-19 19:11:19.502180,2010139,4426839,-1,ES_66,P,-,0.879,102.04,9.31,5.25,0.85,-1.0,-1.0,0.75,0.67,-999.0,-,-,4.29,3,,-1,2010-05-21 09:35:59.000000,6342872,3.8394166,63.810878,0.0,2010-05-19 19:00:02.215970048,6339569,3.8751922,3.4465254,-999.0,P,70.513376,ESDC,2010-05-19 19:11:19.502180096,P,102.04219,0.8787672,9.306237,2010139,39.6744,-3.963,ar,2002052.0,2286324.0,98777,3.67163,64.1386,0.0,2010-05-19 19:00:04.599400,6339569,2010139,27,12,0,421,33,-,-999.0,g,3.88,15323061,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 01:40:22.000000
2127,984256,59188128,6339574,WRA,P,-1,72.756,280.53,112.06,-0.457,d,0.0,d,0.13,d,-999,0.772,IASPEI,-1,5/20/2010 1:40,5/20/2010 1:40,1139695,WRA,2010-05-19 19:11:34.575000,2010139,4426842,-1,WR_67,P,-,0.12,290.13,1.24,5.27,0.11,-1.0,-1.0,1.24,0.44,-999.0,-,-,36.47,3,,-1,2010-05-21 09:35:59.000000,6342872,3.8394166,63.810878,0.0,2010-05-19 19:00:02.215970048,6339569,3.8751922,3.4465254,-999.0,P,73.121438,WRA,2010-05-19 19:11:34.575000064,P,290.12769,0.12,1.238181,2010139,-19.9426,134.3395,ar,1999182.0,2286324.0,98777,3.67163,64.1386,0.0,2010-05-19 19:00:04.599400,6339569,2010139,27,12,0,421,33,-,-999.0,g,3.88,15323061,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 01:40:22.000000
2128,984305,59189431,6339574,LBTB,P,-1,47.043,58.17,230.57,-1.498,d,21.1,d,2.87,d,-999,0.464,IASPEI,-1,5/20/2010 1:40,5/20/2010 1:40,1139747,LBTB,2010-05-19 19:08:34.750000,2010139,-1,-1,Z1020,P,-,0.946,79.27,7.92,10.69,1.48,37.36,0.965,1.69,0.67,-999.0,-,-,3.78,-,,-1,2010-05-21 09:35:59.000000,6342872,3.8394166,63.810878,0.0,2010-05-19 19:00:02.215970048,6339569,3.8751922,3.4465254,-999.0,P,46.897758,LBTB,2010-05-19 19:08:34.750000128,P,79.265372,0.94589163,7.9237866,2010139,-25.015124,25.596598,ss,2002186.0,2286324.0,98777,3.67163,64.1386,0.0,2010-05-19 19:00:04.599400,6339569,2010139,27,12,0,421,33,-,-999.0,g,3.88,15323061,-999.0,-1,-999.0,-1,LocSAT,,-1,2010-05-20 01:40:22.000000
2129,984246,59188057,6339146,USRK,Pn,-1,10.257,135.49,321.25,2.049,d,-4.5,d,-1.04,d,-999,0.324,IASPEI,-1,5/20/2010 1:40,5/20/2010 1:40,1139688,USRK,2010-05-19 19:14:45.050000,2010139,-1,-1,US_040,Pn,-,0.563,130.96,14.89,12.66,3.28,-1.0,-1.0,3.72,0.67,-999.0,-,-,7.74,3,,-1,2010-05-20 10:10:49.000000,6340318,36.71678,141.58536,42.489004,2010-05-19 19:12:15.986840064,6339146,3.2676059,2.1196299,3.4595383,P,10.449765,USRK,2010-05-19 19:14:45.049999872,Pn,130.95958,0.56298865,14.888281,2010139,44.1998,131.9888,ar,2008287.0,2286324.0,98757,36.5062,140.902,0.0,2010-05-19 19:12:18.610860,6339146,2010139,11,4,0,228,19,-,-999.0,g,3.57,15322319,-999.0,-1,2.85,15322320,LocSAT,,-1,2010-05-20 01:40:22.000000
2130,984249,59188074,6339146,MJAR,Pn,-1,2.139,89.71,271.28,1.426,d,0.4,d,1.34,d,-999,0.445,IASPEI,-1,5/20/2010 1:40,5/20/2010 1:40,1139691,MJAR,2010-05-19 19:12:57.125000,2010139,-1,-1,MJ_167,Pn,-,0.12,90.15,2.23,15.1,0.59,23.08,0.902,11.43,0.33,-999.0,-,-,56.3,3,,-1,2010-05-20 10:10:49.000000,6340318,36.71678,141.58536,42.489004,2010-05-19 19:12:15.986840064,6339146,3.2676059,2.1196299,3.4595383,P,2.6923046,MJAR,2010-05-19 19:12:57.124999936,Pn,90.148598,0.12,2.2283789,2010139,36.52472,138.24718,ar,2005060.0,2286324.0,98757,36.5062,140.902,0.0,2010-05-19 19:12:18.610860,6339146,2010139,11,4,0,228,19,-,-999.0,g,3.57,15322319,-999.0,-1,2.85,15322320,LocSAT,,-1,2010-05-20 01:40:22.000000
2131,984254,59188111,6339146,SONM,P,-1,27.744,101.34,304.93,-2.109,d,4.5,d,-0.77,d,-999,0.492,IASPEI,-1,5/20/2010 1:40,5/20/2010 1:40,1139694,SONM,2010-05-19 19:18:04.340000,2010139,-1,-1,SO_021,P,-,0.725,105.87,11.27,8.18,1.61,-1.0,-1.0,0.6,0.5,-999.0,-,-,5.71,3,,-1,2010-05-20 10:10:49.000000,6340318,36.71678,141.58536,42.489004,2010-05-19 19:12:15.986840064,6339146,3.2676059,2.1196299,3.4595383,P,28.076802,SONM,2010-05-19 19:18:04.340000000,P,105.86769,0.72520497,11.268956,2010139,47.83469,106.39499,ar,2000245.0,2286324.0,98757,36.5062,140.902,0.0,2010-05-19 19:12:18.610860,6339146,2010139,11,4,0,228,19,-,-999.0,g,3.57,15322319,-999.0,-1,2.85,15322320,LocSAT,,-1,2010-05-20 01:40:22.000000
2132,984268,59188395,6339369,ARCES,P,-1,45.879,140.84,345.55,-0.471,d,-3.0,d,0.73,d,-999,0.513,IASPEI,-1,5/20/2010 2:20,5/20/2010 2:20,1139705,ARCES,2010-05-19 19:50:06.975000,2010139,-1,-1,AR_60,P,-,0.708,137.68,11.15,9.19,1.78,13.7,0.411,0.13,0.33,-999.0,-,-,5.9,3,,-1,2010-05-20 10:22:56.000000,6340362,27.418757,56.240432,0.0,2010-05-19 19:41:43.706690048,6339188,3.7034335,2.913661,3.9577668,P,45.771853,ARCES,2010-05-19 19:50:06.974999808,P,137.67543,0.70761226,11.146381,2010139,69.53486,25.50578,ar,1998154.0,2286324.0,98767,27.2809,56.1256,0.0,2010-05-19 19:41:46.264050,6339188,2010139,13,12,0,353,29,-,-999.0,g,3.72,15322708,-999.0,-1,4.13,15322709,LocSAT,,-1,2010-05-20 02:20:16.000000
2133,984272,59188474,6339369,NOA,P,-1,45.166,117.62,331.02,0.77,d,-1.1,d,0.07,d,-999,0.464,IASPEI,-1,5/20/2010 2:20,5/20/2010 2:20,1139711,NOA,2010-05-19 19:50:01.700000,2010139,-1,-1,C111,P,-,0.961,116.19,3.31,7.99,0.46,77.52,0.41,0.4,0.45,-999.0,-,-,3.68,4,,-1,2010-05-20 10:22:56.000000,6340362,27.418757,56.240432,0.0,2010-05-19 19:41:43.706690048,6339188,3.7034335,2.913661,3.9577668,P,45.095499,NOA,2010-05-19 19:50:01.700000000,P,116.18914,0.96127781,3.3134991,2010139,61.0397,11.2148,ar,1995302.0,2286324.0,98767,27.2809,56.1256,0.0,2010-05-19 19:41:46.264050,6339188,2010139,13,12,0,353,29,-,-999.0,g,3.72,15322708,-999.0,-1,4.13,15322709,LocSAT,,-1,2010-05-20 02:20:16.000000
2134,984275,59188492,6339369,AKASG,P,-1,31.064,128.7,326.11,-1.589,d,4.2,d,-0.35,d,-999,0.464,IASPEI,-1,5/20/2010 2:20,5/20/2010 2:20,1139713,AKASG,2010-05-19 19:48:01.764450,2010139,-1,-1,AK_040,P,-,0.854,132.9,4.02,8.46,0.59,-1.0,-1.0,0.97,0.67,-999.0,-,-,4.49,3,,-1,2010-05-20 10:22:56.000000,6340362,27.418757,56.240432,0.0,2010-05-19 19:41:43.706690048,6339188,3.7034335,2.913661,3.9577668,P,31.007229,AKASG,2010-05-19 19:48:01.764450048,P,132.89508,0.85413421,4.0229018,2010139,50.7012,29.2242,ar,2002067.0,2286324.0,98767,27.2809,56.1256,0.0,2010-05-19 19:41:46.264050,6339188,2010139,13,12,0,353,29,-,-999.0,g,3.72,15322708,-999.0,-1,4.13,15322709,LocSAT,,-1,2010-05-20 02:20:16.000000
2135,984276,59188506,6339369,BOSA,P,-1,62.971,30.84,210.43,-0.554,d,13.6,d,0.52,d,-999,0.487,IASPEI,-1,5/20/2010 2:20,5/20/2010 2:20,1139714,BOSA,2010-05-19 19:52:14.150000,2010139,-1,-1,Z1530,P,-,0.986,44.44,21.71,7.18,2.7,26.45,0.882,0.67,0.44,-999.0,-,-,3.51,-,,-1,2010-05-20 10:22:56.000000,6340362,27.418757,56.240432,0.0,2010-05-19 19:41:43.706690048,6339188,3.7034335,2.913661,3.9577668,P,63.141141,BOSA,2010-05-19 19:52:14.150000128,P,44.437415,0.98627054,21.707546,2010139,-28.61407,25.25548,ss,2002200.0,2286324.0,98767,27.2809,56.1256,0.0,2010-05-19 19:41:46.264050,6339188,2010139,13,12,0,353,29,-,-999.0,g,3.72,15322708,-999.0,-1,4.13,15322709,LocSAT,,-1,2010-05-20 02:20:16.000000
2136,984281,59188556,6339369,TORD,P,-1,52.601,65.68,265.87,-0.715,d,-2.8,d,0.06,d,-999,0.691,IASPEI,-1,5/20/2010 2:20,5/20/2010 2:20,1139718,TORD,2010-05-19 19:51:00.450000,2010139,4426865,-1,TO_042,P,-,0.138,62.9,4.88,7.48,0.64,-1.0,-1.0,0.4,0.33,-999.0,-,-,17.11,1,,-1,2010-05-20 10:22:56.000000,6340362,27.418757,56.240432,0.0,2010-05-19 19:41:43.706690048,6339188,3.7034335,2.913661,3.9577668,P,52.712939,TORD,2010-05-19 19:51:00.450000128,P,62.897058,0.13807551,4.8770934,2010139,13.14771,1.69471,ar,2005270.0,2286324.0,98767,27.2809,56.1256,0.0,2010-05-19 19:41:46.264050,6339188,2010139,13,12,0,353,29,-,-999.0,g,3.72,15322708,-999.0,-1,4.13,15322709,LocSAT,,-1,2010-05-20 02:20:16.000000
2137,984286,59188646,6339369,BVAR,P,-1,27.824,208.02,18.59,-2.142,d,-5.1,d,-1.7,d,-999,0.473,IASPEI,-1,5/20/2010 2:20,5/20/2010 2:20,1139728,BVAR,2010-05-19 19:47:33.262000,2010139,4426868,-1,BV_005,P,-,0.811,202.89,23.89,7.24,3.0,-1.0,-1.0,0.56,0.67,-999.0,-,-,4.87,2,,-1,2010-05-20 10:22:56.000000,6340362,27.418757,56.240432,0.0,2010-05-19 19:41:43.706690048,6339188,3.7034335,2.913661,3.9577668,P,27.660878,BVAR,2010-05-19 19:47:33.262000128,P,202.89055,0.81104682,23.887936,2010139,53.02492,70.38853,ar,2002187.0,2286324.0,98767,27.2809,56.1256,0.0,2010-05-19 19:41:46.264050,6339188,2010139,13,12,0,353,29,-,-999.0,g,3.72,15322708,-999.0,-1,4.13,15322709,LocSAT,,-1,2010-05-20 02:20:16.000000
2138,984334,59189938,6339369,ASF,P,-1,17.393,101.32,290.88,0.531,d,-16.1,d,-8.03,d,-999,0.305,IASPEI,-1,5/20/2010 2:20,5/20/2010 2:20,1139782,ASF,2010-05-19 19:45:49.812000,2010139,-1,-1,Z1020,P,-,0.875,85.18,54.73,4.52,4.16,15.58,0.901,1.69,0.67,-999.0,-,-,4.32,-,,-1,2010-05-20 10:22:56.000000,6340362,27.418757,56.240432,0.0,2010-05-19 19:41:43.706690048,6339188,3.7034335,2.913661,3.9577668,P,17.440349,ASF,2010-05-19 19:45:49.812000000,P,85.184274,0.87473876,54.732547,2010139,32.1723,36.8972,ss,2002099.0,2286324.0,98767,27.2809,56.1256,0.0,2010-05-19 19:41:46.264050,6339188,2010139,13,12,0,353,29,-,-999.0,g,3.72,15322708,-999.0,-1,4.13,15322709,LocSAT,,-1,2010-05-20 02:20:16.000000
2139,984335,59189944,6339369,MMAI,P,-1,18.8,102.25,292.7,1.28,d,-3.3,d,4.81,d,-999,0.392,IASPEI,-1,5/20/2010 2:20,5/20/2010 2:20,1139783,MMAI,2010-05-19 19:46:06.595000,2010139,-1,-1,MM_048,Pn,-,0.597,98.93,1.67,16.12,0.47,-1.0,-1.0,0.63,0.33,-999.0,-,-,7.26,1,,-1,2010-05-20 10:22:56.000000,6340362,27.418757,56.240432,0.0,2010-05-19 19:41:43.706690048,6339188,3.7034335,2.913661,3.9577668,P,18.84149,MMAI,2010-05-19 19:46:06.595000064,Pn,98.926408,0.59691696,1.6721955,2010139,33.01518,35.40311,ar,2003024.0,2286324.0,98767,27.2809,56.1256,0.0,2010-05-19 19:41:46.264050,6339188,2010139,13,12,0,353,29,-,-999.0,g,3.72,15322708,-999.0,-1,4.13,15322709,LocSAT,,-1,2010-05-20 02:20:16.000000
